,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,0.0,0.525715069675479,0.333180847892587,-0.8391373044484063,-1.678079478524411,-2.434573396689958,0.7735320254212985,0.249303016452647,0.8160406815549947,-1.6070111149276893,-1.1764743952270742,0.8182755723130067,0.010718293534750576,-1.681805288611315,0.22928404459701995,0.2247899231130968,0.769439367975094,-0.9898964321536824,0.6321652491871106,-0.9100544019220496,0.815421763791185,0.8573080449865363,0.7955784870839676,-0.8423428819811482,0.765052529894336,0.83583964965126,0.7131089472576361,0.817220022130897,0.7296019388116433,0.8222631731761335
1,0.525715069675479,0.0,0.010292230392174353,0.39063384857834305,0.5089146025533208,0.5235734881592855,0.22034609486014298,-0.11864435374283641,-0.1975397029461173,0.4781248131276737,0.41175639960668364,-0.19084221836493792,0.5151714247341301,0.4650428482644548,-0.10065808335061689,0.10749023553997386,0.19622449858615057,0.5715954680562847,-1.1384540469929878,0.571650193278889,-0.2008144226260829,-0.07298386287899722,-0.25864204895103926,0.5500630275290914,0.17306900041130674,-0.135420027973936,0.07968390276022826,-0.19556458297553556,0.06344886131999158,-0.17800354662945747
2,0.333180847892587,0.010292230392174353,0.0,0.09877159710692193,0.27397639863022244,0.31419090952713663,0.03125385633402865,-1.203863267043059,0.36103222906261784,0.24874886353823789,0.23427068987000788,0.3660149520073625,0.5889335894048465,0.26318846303900106,-1.1538195603448294,-1.315001902794823,0.023198667467646157,0.4593420138261824,0.14363065371565892,0.46776523386153385,0.36268366090054094,0.4579043991280666,0.31542781969192496,0.45898890566161815,0.014861925157789443,0.39668301780244875,-0.1131850127965169,0.36717273859639904,-0.06070936507870185,0.37282860141092555
3,-0.8391373044484063,0.39063384857834305,0.09877159710692193,0.0,-1.0975900970791521,-0.9203960757641084,0.6436814907256629,-0.007296392365258864,0.7168950317691011,-1.257248125920594,-1.104655844740326,0.7195959635624902,0.1447808931199701,-1.138021313494186,-0.03492568449974191,-0.048594513409451805,0.6391575884332037,-0.37743766204967466,0.5138394749322623,-0.34647182875955823,0.7165107662697765,0.7675385546201218,0.6921985088083947,-0.3444343224726996,0.634299779986354,0.7397930592084038,0.5736669328768824,0.7187432532502098,0.5938764178897572,0.7241650489743765
4,-1.678079478524411,0.5089146025533208,0.27397639863022244,-1.0975900970791521,0.0,-2.0888673133102404,0.7397654880475566,0.19253892828100178,0.8016353381512794,-2.208632044636087,-1.117533841489675,0.8040058374264932,0.09913271631883405,-1.638682080967821,0.17085188154418443,0.15297862891771466,0.7360228933110542,-0.6866602414376107,0.6173250738492915,-0.6307096813089503,0.801164989075494,0.8458090241536788,0.7799570320002326,-0.5864908098443214,0.7319338493243214,0.8221192160343681,0.6785278355881518,0.8031021971883253,0.6967003020887694,0.8081081312129041
5,-2.434573396689958,0.5235734881592855,0.31419090952713663,-0.9203960757641084,-2.0888673133102404,0.0,0.7627851125196301,0.2321899204683272,0.8135716250126593,-1.8348498847500196,-1.1431561967483315,0.8158541143044249,0.05118252743661877,-1.6976565425770922,0.21163082766403493,0.20121768236069618,0.7588815262293369,-0.8556395412749144,0.6303067611030502,-0.7865511277455047,0.8130170077406781,0.8558853543780565,0.7926847424081463,-0.7269829518978225,0.7546599052813657,0.8335779669281361,0.7023604240632756,0.8148659507744653,0.7195212425133166,0.8198737082833292
6,0.7735320254212985,0.22034609486014298,0.03125385633402865,0.6436814907256629,0.7397654880475566,0.7627851125196301,0.0,0.14693449340372083,0.15495004353055147,0.7250656810915191,0.7127019396337678,0.16052291307556382,0.8997601136172564,0.7321070721375716,0.16779731986986365,0.17420205639381048,-2.666928655177446,0.8469163318558145,0.1968111320900311,0.851509440520254,0.16094120993667757,0.2751363026569065,0.1060117125083307,0.8441486215473267,-2.1270102056785887,0.1844402630921381,-1.2983537085523542,0.1665899002230853,-1.2468920015904275,0.16538402319832077
7,0.249303016452647,-0.11864435374283641,-1.203863267043059,-0.007296392365258864,0.19253892828100178,0.2321899204683272,0.14693449340372083,0.0,0.3349097855233682,0.1589989567198176,0.1229158625690675,0.3398255136887198,0.49273908283966744,0.16684719254924457,-2.859940155069541,-1.0810336997969299,0.13537929592448242,0.37523980479284047,0.06071559054512695,0.3829663357185863,0.33577456022931795,0.4289889857833371,0.2897653565811591,0.3697535151762131,0.12378347321568926,0.3720781537693255,0.005085174486708535,0.3400880993075575,0.04061597952719886,0.3470616002772352
8,0.8160406815549947,-0.1975397029461173,0.36103222906261784,0.7168950317691011,0.8016353381512794,0.8135716250126593,0.15495004353055147,0.3349097855233682,0.0,0.7807155039395904,0.7381149785449035,-3.8921804791558956,0.7966691459100532,0.7733537491809099,0.3504196576368375,0.4544059065410355,0.12679808211287463,0.8510528111235313,-0.5134935694457505,0.8511032861308645,-3.847146858835211,-1.3414609095113166,-2.074950626444188,0.8356414766226256,0.10083032391208709,-2.2426376042767187,0.07015740470655062,-3.400788683934019,0.015982318462125864,-3.1849767837357517
9,-1.6070111149276893,0.4781248131276737,0.24874886353823789,-1.257248125920594,-2.208632044636087,-1.8348498847500196,0.7250656810915191,0.1589989567198176,0.7807155039395904,0.0,-1.3615876454746854,0.7831235094356135,0.06918800382326477,-2.0729372092752936,0.13652650168875285,0.1268492790097432,0.7209138173689105,-0.6907588299254295,0.5903987771377681,-0.6390291433245241,0.780195049395086,0.8255013460214231,0.7586852388229749,-0.6109863391949268,0.7164439311678976,0.8016359673624527,0.6615525395157829,0.7821563961839534,0.6795134045713535,0.7873194864616619
10,-1.1764743952270742,0.41175639960668364,0.23427068987000788,-1.104655844740326,-1.117533841489675,-1.1431561967483315,0.7127019396337678,0.1229158625690675,0.7381149785449035,-1.3615876454746854,0.0,0.7405162489256878,-0.06052629037281363,-1.7310163868336974,0.10030698777237596,0.12279082112530464,0.707306487466791,-0.7433015776052128,0.5326020363398809,-0.7088914673354575,0.73735422167781,0.7822930185615186,0.716111141306475,-0.7351015983357099,0.7016990110140815,0.7596340718341146,0.644458550094844,0.7392722439070586,0.6605602408111878,0.7448648618915946
11,0.8182755723130067,-0.19084221836493792,0.3660149520073625,0.7195959635624902,0.8040058374264932,0.8158541143044249,0.16052291307556382,0.3398255136887198,-3.8921804791558956,0.7831235094356135,0.7405162489256878,0.0,0.797976737495695,0.7757168281679202,0.35522484043950286,0.4587984445514008,0.13258789353764025,0.8529767938810194,-0.5046958499288862,0.8530002155374702,-3.8605344494477256,-1.3812239142359208,-1.9854489541961877,0.8375350142191571,0.10683612441158404,-2.357358237512359,0.07682411420583111,-3.7672659652262066,0.022975726810823858,-3.6133129540012705
12,0.010718293534750576,0.5151714247341301,0.5889335894048465,0.1447808931199701,0.09913271631883405,0.05118252743661877,0.8997601136172564,0.49273908283966744,0.7966691459100532,0.06918800382326477,-0.06052629037281363,0.797976737495695,0.0,0.00331034428277147,0.4820211932546328,0.5431464580274528,0.8924822114292459,-0.21561298544825896,0.6074432791880227,-0.25011871935750635,0.79483347775499,0.8175200361199753,0.7844764177018485,-0.3206304414563595,0.8853126116745633,0.8123520359404777,0.83890635107628,0.7956482276264294,0.8445520042998413,0.801318179717812
13,-1.681805288611315,0.4650428482644548,0.26318846303900106,-1.138021313494186,-1.638682080967821,-1.6976565425770922,0.7321070721375716,0.16684719254924457,0.7733537491809099,-2.0729372092752936,-1.7310163868336974,0.7757168281679202,0.00331034428277147,0.0,0.14486613376585764,0.1480559410732482,0.7275043697062653,-0.8052137788790523,0.5790174802724782,-0.7520873642377033,0.7727201025957484,0.817049303348345,0.751717071649266,-0.7367857317397115,0.7226291116091079,0.7942211655269118,0.6675519649702648,0.7746254059799014,0.6844768152428223,0.7799183008817075
14,0.22928404459701995,-0.10065808335061689,-1.1538195603448294,-0.03492568449974191,0.17085188154418443,0.21163082766403493,0.16779731986986365,-2.859940155069541,0.3504196576368375,0.13652650168875285,0.10030698777237596,0.35522484043950286,0.4820211932546328,0.14486613376585764,0.0,-1.116755417644942,0.15678118458779086,0.3587155276753389,0.07810816421164304,0.3667094924140317,0.3512083968967872,0.44235726393926855,0.3063070611350118,0.35350463917787195,0.1456937987673841,0.38691517103972556,0.03052934082778151,0.3554161463022304,0.06542019642639028,0.36233722923218376
15,0.2247899231130968,0.10749023553997386,-1.315001902794823,-0.048594513409451805,0.15297862891771466,0.20121768236069618,0.17420205639381048,-1.0810336997969299,0.4544059065410355,0.1268492790097432,0.12279082112530464,0.4587984445514008,0.5431464580274528,0.1480559410732482,-1.116755417644942,0.0,0.1690902384400536,0.3739547048330572,0.2419036104092892,0.38437311312972977,0.45559892248583267,0.5396937838378121,0.4142747150930078,0.3774418207764629,0.16347626425742942,0.48658064858883,0.060245732823495594,0.4595160832364028,0.10476265089532841,0.4649855438644471
16,0.769439367975094,0.19622449858615057,0.023198667467646157,0.6391575884332037,0.7360228933110542,0.7588815262293369,-2.666928655177446,0.13537929592448242,0.12679808211287463,0.7209138173689105,0.707306487466791,0.13258789353764025,0.8924822114292459,0.7275043697062653,0.15678118458779086,0.1690902384400536,0.0,0.8422232204469897,0.17014088258858642,0.846709812490461,0.1329678787811647,0.25117411027727,0.07587487480103945,0.8390206493662055,-2.7447363035271026,0.15757876326048414,-1.4237486973943319,0.1388259333806446,-1.4024644365770023,0.13767537529909663
17,-0.9898964321536824,0.5715954680562847,0.4593420138261824,-0.37743766204967466,-0.6866602414376107,-0.8556395412749144,0.8469163318558145,0.37523980479284047,0.8510528111235313,-0.6907588299254295,-0.7433015776052128,0.8529767938810194,-0.21561298544825896,-0.8052137788790523,0.3587155276753389,0.3739547048330572,0.8422232204469897,0.0,0.6713552387806149,-2.837078920842852,0.850135618477925,0.8857133926734416,0.8333797644121932,-1.9711208169529344,0.8373373267801001,0.8691668444856714,0.7887935952145284,0.851621752520402,0.8019566553493506,0.8566726998178062
18,0.6321652491871106,-1.1384540469929878,0.14363065371565892,0.5138394749322623,0.6173250738492915,0.6303067611030502,0.1968111320900311,0.06071559054512695,-0.5134935694457505,0.5903987771377681,0.5326020363398809,-0.5046958499288862,0.6074432791880227,0.5790174802724782,0.07810816421164304,0.2419036104092892,0.17014088258858642,0.6713552387806149,0.0,0.671126856130702,-0.5195450705757981,-0.34582796073392064,-0.5916323376428615,0.6515558954861969,0.14475890390888138,-0.4277564240907517,0.06569993480304726,-0.5128269472226883,0.035214482016693784,-0.4866907435384536
19,-0.9100544019220496,0.571650193278889,0.46776523386153385,-0.34647182875955823,-0.6307096813089503,-0.7865511277455047,0.851509440520254,0.3829663357185863,0.8511032861308645,-0.6390291433245241,-0.7088914673354575,0.8530002155374702,-0.25011871935750635,-0.7520873642377033,0.3667094924140317,0.38437311312972977,0.846709812490461,-2.837078920842852,0.671126856130702,0.0,0.8501493912843221,0.8851652968339616,0.8336710370806658,-2.233452771024948,0.8417305262191475,0.8691001264506333,0.7933343101880391,0.8516066605167066,0.8061546728777363,0.8566780633225358
20,0.815421763791185,-0.2008144226260829,0.36268366090054094,0.7165107662697765,0.801164989075494,0.8130170077406781,0.16094120993667757,0.33577456022931795,-3.847146858835211,0.780195049395086,0.73735422167781,-3.8605344494477256,0.79483347775499,0.7727201025957484,0.3512083968967872,0.45559892248583267,0.1329678787811647,0.850135618477925,-0.5195450705757981,0.8501493912843221,0.0,-1.3664172502039438,-2.0262676341590486,0.8346177720303417,0.10715986314222999,-2.2527834181144075,0.07613580816975841,-3.940558974480101,0.022552169136818737,-3.1894688172736525
21,0.8573080449865363,-0.07298386287899722,0.4579043991280666,0.7675385546201218,0.8458090241536788,0.8558853543780565,0.2751363026569065,0.4289889857833371,-1.3414609095113166,0.8255013460214231,0.7822930185615186,-1.3812239142359208,0.8175200361199753,0.817049303348345,0.44235726393926855,0.5396937838378121,0.25117411027727,0.8857133926734416,-0.34582796073392064,0.8851652968339616,-1.3664172502039438,0.0,-1.0544963834051082,0.869498982036864,0.2292875070855449,-1.6149926294226942,0.20790273440041038,-1.405409687924689,0.16103579439829613,-1.4287862058390919
22,0.7955784870839676,-0.25864204895103926,0.31542781969192496,0.6921985088083947,0.7799570320002326,0.7926847424081463,0.1060117125083307,0.2897653565811591,-2.074950626444188,0.7586852388229749,0.716111141306475,-1.9854489541961877,0.7844764177018485,0.751717071649266,0.3063070611350118,0.4142747150930078,0.07587487480103945,0.8333797644121932,-0.5916323376428615,0.8336710370806658,-2.0262676341590486,-1.0544963834051082,0.0,0.8182307033064505,0.04791108998895287,-1.5867872704688242,0.010404641715383313,-1.946421979054894,-0.046552396533962946,-1.883003765587791
23,-0.8423428819811482,0.5500630275290914,0.45898890566161815,-0.3444343224726996,-0.5864908098443214,-0.7269829518978225,0.8441486215473267,0.3697535151762131,0.8356414766226256,-0.6109863391949268,-0.7351015983357099,0.8375350142191571,-0.3206304414563595,-0.7367857317397115,0.35350463917787195,0.3774418207764629,0.8390206493662055,-1.9711208169529344,0.6515558954861969,-2.233452771024948,0.8346177720303417,0.869498982036864,0.8182307033064505,0.0,0.8337401513508385,0.8538021783576787,0.7846439135135319,0.8360611521180714,0.797021959445159,0.8412550227598947
24,0.765052529894336,0.17306900041130674,0.014861925157789443,0.634299779986354,0.7319338493243214,0.7546599052813657,-2.1270102056785887,0.12378347321568926,0.10083032391208709,0.7164439311678976,0.7016990110140815,0.10683612441158404,0.8853126116745633,0.7226291116091079,0.1456937987673841,0.16347626425742942,-2.7447363035271026,0.8373373267801001,0.14475890390888138,0.8417305262191475,0.10715986314222999,0.2292875070855449,0.04791108998895287,0.8337401513508385,0.0,0.13293831750813598,-1.5443591397542897,0.1132234882142842,-1.5742371723370738,0.11216089024106006
25,0.83583964965126,-0.135420027973936,0.39668301780244875,0.7397930592084038,0.8221192160343681,0.8335779669281361,0.1844402630921381,0.3720781537693255,-2.2426376042767187,0.8016359673624527,0.7596340718341146,-2.357358237512359,0.8123520359404777,0.7942211655269118,0.38691517103972556,0.48658064858883,0.15757876326048414,0.8691668444856714,-0.4277564240907517,0.8691001264506333,-2.2527834181144075,-1.6149926294226942,-1.5867872704688242,0.8538021783576787,0.13293831750813598,0.0,0.10831065770617482,-2.341121457057947,0.05529787750359479,-2.5663681616741885
26,0.7131089472576361,0.07968390276022826,-0.1131850127965169,0.5736669328768824,0.6785278355881518,0.7023604240632756,-1.2983537085523542,0.005085174486708535,0.07015740470655062,0.6615525395157829,0.644458550094844,0.07682411420583111,0.83890635107628,0.6675519649702648,0.03052934082778151,0.060245732823495594,-1.4237486973943319,0.7887935952145284,0.06569993480304726,0.7933343101880391,0.07613580816975841,0.20790273440041038,0.010404641715383313,0.7846439135135319,-1.5443591397542897,0.10831065770617482,0.0,0.08270128976560245,-2.110028663964651,0.08342672573666066
27,0.817220022130897,-0.19556458297553556,0.36717273859639904,0.7187432532502098,0.8031021971883253,0.8148659507744653,0.1665899002230853,0.3400880993075575,-3.400788683934019,0.7821563961839534,0.7392722439070586,-3.7672659652262066,0.7956482276264294,0.7746254059799014,0.3554161463022304,0.4595160832364028,0.1388259333806446,0.851621752520402,-0.5128269472226883,0.8516066605167066,-3.940558974480101,-1.405409687924689,-1.946421979054894,0.8360611521180714,0.1132234882142842,-2.341121457057947,0.08270128976560245,0.0,0.029480992788240463,-3.366644352970746
28,0.7296019388116433,0.06344886131999158,-0.06070936507870185,0.5938764178897572,0.6967003020887694,0.7195212425133166,-1.2468920015904275,0.04061597952719886,0.015982318462125864,0.6795134045713535,0.6605602408111878,0.022975726810823858,0.8445520042998413,0.6844768152428223,0.06542019642639028,0.10476265089532841,-1.4024644365770023,0.8019566553493506,0.035214482016693784,0.8061546728777363,0.022552169136818737,0.16103579439829613,-0.046552396533962946,0.797021959445159,-1.5742371723370738,0.05529787750359479,-2.110028663964651,0.029480992788240463,0.0,0.029706375507204046
29,0.8222631731761335,-0.17800354662945747,0.37282860141092555,0.7241650489743765,0.8081081312129041,0.8198737082833292,0.16538402319832077,0.3470616002772352,-3.1849767837357517,0.7873194864616619,0.7448648618915946,-3.6133129540012705,0.801318179717812,0.7799183008817075,0.36233722923218376,0.4649855438644471,0.13767537529909663,0.8566726998178062,-0.4866907435384536,0.8566780633225358,-3.1894688172736525,-1.4287862058390919,-1.883003765587791,0.8412550227598947,0.11216089024106006,-2.5663681616741885,0.08342672573666066,-3.366644352970746,0.029706375507204046,0.0
